Date,Open,High,Low,Close,Adj Close,Volume
2005-06-04,249.9,249.9,233.0,243.15,243.15,8230
2005-06-06,232.0,243.0,232.0,238.85,238.85,2315
2005-06-07,239.4,258.0,239.4,254.75,254.75,36961
2005-06-08,259.7,261.9,247.0,250.15,250.15,13175
2005-06-09,250.0,256.8,250.0,250.7,250.7,16217
2005-06-10,252.0,254.9,248.0,251.15,251.15,23609
2005-06-13,252.0,255.7,247.1,252.95,252.95,11100
2005-06-14,253.0,253.0,249.1,252.1,252.1,4459
2005-06-15,252.0,261.0,252.0,255.1,255.1,9195
2005-06-16,256.0,256.0,240.0,246.2,246.2,12243
2005-06-17,241.0,250.0,241.0,248.85,248.85,9162
2005-06-20,235.0,251.0,235.0,248.45,248.45,7079
2005-06-21,250.0,254.4,246.0,252.9,252.9,14218
2005-06-22,253.0,257.0,253.0,255.45,255.45,39812
2005-06-23,248.1,260.9,247.0,259.5,259.5,44036
2005-06-24,257.0,263.2,257.0,262.9,262.9,64747
2005-06-27,262.0,268.0,262.0,266.8,266.8,6793
2005-06-28,265.0,271.95,264.0,270.4,270.4,23804
2005-06-29,264.95,274.9,260.0,273.95,273.95,18238
2005-06-30,274.0,282.0,274.0,280.3,280.3,33542
2005-07-01,282.0,287.6,270.5,274.4,274.4,11903
2005-07-04,278.2,284.85,277.05,279.65,279.65,10401
2005-07-05,280.05,290.95,280.0,289.15,289.15,19474
2005-07-06,285.0,297.15,285.0,295.2,295.2,10614
2005-07-07,298.9,299.0,294.0,295.25,295.25,8345
2005-07-08,300.0,300.0,291.1,295.85,295.85,7000
2005-07-11,300.0,309.9,299.0,305.75,305.75,12313
2005-07-12,310.0,310.0,300.05,307.95,307.95,8911
2005-07-13,307.85,311.0,302.0,309.6,309.6,7947
2005-07-14,309.95,309.95,307.1,307.25,307.25,2767
2005-07-15,311.95,314.0,306.05,311.7,311.7,7514
2005-07-18,302.5,308.0,288.25,305.55,305.55,33846
2005-07-19,305.0,305.0,295.3,299.95,299.95,4069
2005-07-20,296.15,302.0,288.0,298.55,298.55,12144
2005-07-21,293.0,302.0,293.0,295.6,295.6,12045
2005-07-22,295.0,303.0,295.0,300.0,300.0,7422
2005-07-25,299.0,301.0,298.05,299.9,299.9,11675
2005-07-26,297.8,306.0,297.2,305.1,305.1,15827
2005-07-27,301.05,302.85,300.0,300.0,300.0,1417
2005-07-29,301.65,306.8,293.05,300.3,300.3,3731
2005-08-01,292.05,306.0,292.05,304.05,304.05,5696
2005-08-02,300.3,301.0,299.0,299.7,299.7,4891
2005-08-03,300.0,311.0,299.7,309.6,309.6,11044
2005-08-04,311.0,316.5,310.0,315.1,315.1,6786
2005-08-05,317.0,322.0,315.0,317.45,317.45,6131
2005-08-08,315.0,318.75,315.0,315.05,315.05,7461
2005-08-09,313.0,316.95,312.0,315.25,315.25,4133
2005-08-10,312.1,319.6,312.1,317.25,317.25,1759
2005-08-11,312.1,318.15,312.1,316.8,316.8,1660
2005-08-12,314.5,318.85,314.5,317.55,317.55,5849
2005-08-16,315.5,316.0,313.15,313.55,313.55,2510
2005-08-17,314.9,316.5,312.0,314.8,314.8,11285
2005-08-18,311.1,312.5,307.25,310.1,310.1,10610
2005-08-19,306.15,316.9,306.15,315.05,315.05,8011
2005-08-22,311.0,319.0,310.0,315.55,315.55,7977
2005-08-23,309.0,314.0,300.0,310.1,310.1,12946
2005-08-24,303.0,305.0,301.75,303.7,303.7,2792
2005-08-25,300.6,305.0,300.1,302.9,302.9,2791
2005-08-26,308.95,308.95,304.0,304.05,304.05,1827
2005-08-29,290.0,304.1,290.0,300.95,300.95,4277
2005-08-30,300.1,308.0,296.0,304.65,304.65,9841
2005-08-31,302.0,306.0,300.0,304.5,304.5,3778
2005-09-01,300.0,303.0,299.0,299.5,299.5,3742
2005-09-02,301.0,306.9,298.0,301.4,301.4,2283
2005-09-05,308.0,308.0,300.15,300.6,300.6,1835
2005-09-06,301.0,301.0,295.0,295.6,295.6,2764
2005-09-08,281.8,294.9,281.8,286.4,286.4,2089
2005-09-09,281.05,285.0,279.0,283.05,283.05,6725
2005-09-12,290.0,290.0,281.0,284.45,284.45,3297
2005-09-13,287.0,290.0,280.05,288.65,288.65,16095
2005-09-14,285.0,297.5,285.0,294.7,294.7,5212
2005-09-15,294.0,304.0,294.0,299.65,299.65,6537
2005-09-16,302.0,322.0,300.0,317.65,317.65,20738
2005-09-19,323.8,375.0,322.0,351.3,351.3,47186
2005-09-20,365.0,408.0,365.0,380.2,380.2,155012
2005-09-21,380.0,380.0,342.3,366.9,366.9,34156
2005-09-22,350.0,360.05,330.45,333.25,333.25,28624
2005-09-23,331.0,348.95,310.1,332.95,332.95,13525
2005-09-26,340.0,365.0,340.0,361.5,361.5,13199
2005-09-27,364.0,382.0,363.25,370.2,370.2,18239
2005-09-28,375.0,379.95,353.0,358.85,358.85,7159
2005-09-29,355.1,360.0,350.0,358.8,358.8,8649
2005-09-30,347.0,368.0,344.15,363.95,363.95,5678
2005-10-03,353.85,366.7,352.0,360.75,360.75,2459
2005-10-04,369.0,387.2,360.0,383.85,383.85,21023
2005-10-05,384.0,384.0,371.0,373.75,373.75,3516
2005-10-06,375.0,375.0,361.0,363.4,363.4,6976
2005-10-07,362.65,399.75,362.65,399.75,399.75,51850
2005-10-10,419.3,419.9,395.5,400.2,400.2,76592
2005-10-11,402.8,404.5,382.0,397.5,397.5,10881
2005-10-13,394.95,417.0,394.95,408.7,408.7,47125
2005-10-14,414.7,414.7,367.85,367.85,367.85,24520
2005-10-17,360.0,360.0,331.1,331.1,331.1,43348
2005-10-18,335.0,364.25,330.05,350.05,350.05,75041
2005-10-19,350.0,350.0,324.0,325.5,325.5,17747
2005-10-20,344.85,344.85,302.0,309.2,309.2,11953
2005-10-21,314.0,322.0,305.35,314.25,314.25,8302
2005-10-24,316.0,323.0,313.55,316.35,316.35,32904
2005-10-25,307.0,321.0,307.0,312.9,312.9,1090
2005-10-26,322.9,322.9,314.1,316.55,316.55,3473
2005-10-27,316.0,322.0,314.0,317.8,317.8,4808
2005-10-28,314.9,315.4,302.0,303.05,303.05,9318
2005-10-31,305.0,305.5,290.0,293.45,293.45,1189
2005-11-01,296.2,301.0,296.0,297.45,297.45,2821
2005-11-02,298.0,302.0,290.2,296.05,296.05,889
2005-11-07,304.0,310.85,300.0,310.85,310.85,2016
2005-11-08,319.9,326.4,319.9,326.4,326.4,3385
2005-11-09,342.0,342.75,328.0,332.0,332.0,21786
2005-11-10,337.0,345.0,327.5,331.05,331.05,6759
2005-11-11,335.0,339.0,327.35,329.3,329.3,5430
2005-11-14,325.1,337.95,323.0,334.4,334.4,13485
2005-11-16,335.0,339.0,322.0,327.15,327.15,15497
2005-11-17,337.0,338.0,324.0,325.7,325.7,9845
2005-11-18,328.0,335.8,322.0,331.7,331.7,14971
2005-11-21,325.0,331.85,325.0,328.8,328.8,2919
2005-11-22,330.0,330.0,325.2,327.5,327.5,4860
2005-11-23,333.5,342.0,329.0,341.75,341.75,15627
2005-11-24,341.0,358.85,341.0,350.2,350.2,29052
2005-11-25,353.0,366.9,345.0,346.8,346.8,9973
2005-11-26,348.5,354.0,345.25,348.75,348.75,525
2005-11-28,340.0,362.5,340.0,361.65,361.65,12400
2005-11-29,352.0,361.95,352.0,355.55,355.55,7298
2005-11-30,360.05,361.0,355.2,356.55,356.55,6481
2005-12-01,356.0,374.4,353.15,374.4,374.4,28346
2005-12-02,382.0,393.15,382.0,393.15,393.15,31354
2005-12-05,409.3,412.85,393.0,393.75,393.75,42698
2005-12-06,389.95,395.0,382.0,387.5,387.5,81970
2005-12-07,384.2,392.0,384.2,390.2,390.2,18500
2005-12-08,389.95,409.75,388.05,409.7,409.7,99905
2005-12-09,412.0,422.0,400.05,408.3,408.3,45916
2005-12-12,412.0,434.7,411.0,424.65,424.65,126127
2005-12-13,434.0,438.0,427.0,435.6,435.6,51498
2005-12-14,435.0,455.0,435.0,450.3,450.3,78270
2005-12-15,444.0,457.95,444.0,452.5,452.5,31785
2005-12-16,453.9,456.0,438.0,446.55,446.55,65928
2005-12-19,458.0,468.6,455.0,466.2,466.2,48417
2005-12-20,469.8,476.6,455.15,457.85,457.85,28443
2005-12-21,461.2,468.0,456.0,465.4,465.4,29690
2005-12-22,455.5,465.0,455.5,460.05,460.05,2711
2005-12-23,461.0,461.0,445.0,450.45,450.45,21536
2005-12-26,426.0,443.0,425.0,425.9,425.9,7135
2005-12-27,445.0,445.0,426.0,433.8,433.8,9151
2005-12-28,439.95,439.95,426.1,430.4,430.4,14515
2005-12-29,430.5,435.25,427.0,434.85,434.85,8368
2005-12-30,432.0,448.0,430.2,442.0,442.0,19437
2006-01-02,435.1,451.8,432.0,450.05,450.05,18678
2006-01-03,455.0,455.0,440.0,445.9,445.9,19522
2006-01-04,441.2,450.0,441.2,444.35,444.35,14762
2006-01-05,449.9,452.0,439.65,441.1,441.1,6974
2006-01-06,449.5,450.95,438.0,438.85,438.85,18440
2006-01-09,440.0,446.8,430.1,435.3,435.3,9839
2006-01-10,438.95,438.95,415.0,417.55,417.55,16804
2006-01-12,440.0,440.0,403.0,422.15,422.15,23122
2006-01-13,425.0,459.9,402.0,442.4,442.4,91908
2006-01-16,420.4,459.0,420.4,450.25,450.25,14105
2006-01-17,450.0,460.0,449.25,459.25,459.25,34573
2006-01-18,449.75,458.9,444.0,450.35,450.35,57388
2006-01-19,434.0,456.0,434.0,455.3,455.3,8077
2006-01-20,459.9,459.9,450.0,454.25,454.25,9783
2006-01-23,454.0,455.8,450.0,454.05,454.05,12226
2006-01-24,452.5,462.0,452.5,453.15,453.15,9746
2006-01-25,453.0,457.4,452.0,454.75,454.75,15808
2006-01-27,454.0,478.0,450.0,471.65,471.65,28567
2006-01-30,461.1,518.85,461.1,518.8,518.8,65669
2006-01-31,544.9,544.9,509.0,513.25,513.25,15761
2006-02-01,478.0,515.0,469.7,510.95,510.95,26600
2006-02-02,521.5,521.5,492.0,501.3,501.3,6185
2006-02-03,501.15,510.5,501.15,504.05,504.05,4307
2006-02-06,501.0,517.45,501.0,505.0,505.0,2678
2006-02-07,514.0,530.0,508.5,517.05,517.05,7898
2006-02-08,482.0,519.7,482.0,503.2,503.2,2898
2006-02-10,509.95,515.0,503.0,508.95,508.95,2713
2006-02-13,503.05,522.0,503.05,517.5,517.5,5435
2006-02-14,515.0,522.0,512.5,515.15,515.15,5248
2006-02-15,511.0,554.9,511.0,546.95,546.95,17309
2006-02-16,549.95,571.1,535.0,545.2,545.2,19018
2006-02-17,532.0,540.0,527.2,532.05,532.05,5242
2006-02-20,510.15,549.95,510.15,545.65,545.65,2909
2006-02-21,534.0,551.55,534.0,547.8,547.8,7930
2006-02-22,568.0,568.0,550.1,554.4,554.4,9402
2006-02-23,565.0,575.0,557.0,559.8,559.8,7151
2006-02-24,565.0,571.45,555.0,562.2,562.2,12466
2006-02-27,570.0,570.65,560.0,567.35,567.35,7996
2006-02-28,565.0,565.0,520.5,550.1,550.1,6525
2006-03-01,541.0,560.95,535.0,545.55,545.55,11010
2006-03-02,551.0,583.0,550.0,574.85,574.85,113329
2006-03-03,575.0,575.0,568.5,574.95,574.95,4183
2006-03-06,574.0,585.0,574.0,578.6,578.6,6515
2006-03-07,580.0,583.75,575.0,581.85,581.85,4475
2006-03-08,573.05,584.95,573.05,576.9,576.9,4543
2006-03-09,579.95,579.95,551.6,570.0,570.0,3280
2006-03-10,531.0,580.9,524.4,577.6,577.6,10123
2006-03-13,572.25,580.0,560.0,563.05,563.05,12206
2006-03-14,552.15,556.0,546.45,549.4,549.4,2448
2006-03-16,549.0,550.0,535.0,538.0,538.0,2282
2006-03-17,505.55,540.0,505.55,522.8,522.8,7927
2006-03-20,524.0,525.0,510.0,512.15,512.15,1815
2006-03-21,519.95,519.95,500.0,502.05,502.05,7210
2006-03-22,500.0,525.9,498.0,515.5,515.5,8876
2006-03-23,529.0,537.9,515.45,523.0,523.0,2486
2006-03-24,544.9,568.0,506.0,559.95,559.95,10232
2006-03-27,556.0,563.65,522.15,546.7,546.7,5930
2006-03-28,518.1,555.0,518.0,540.35,540.35,5074
2006-03-29,539.0,560.0,535.0,540.0,540.0,11801
2006-03-30,540.0,545.0,526.3,530.85,530.85,1967
2006-03-31,528.0,558.0,520.05,535.25,535.25,4094
2006-04-03,525.0,536.0,524.0,532.45,532.45,4402
2006-04-04,534.65,560.0,524.0,554.65,554.65,11847
2006-04-05,555.0,558.0,535.0,544.2,544.2,7898
2006-04-07,520.15,548.5,520.0,523.7,523.7,7433
2006-04-10,525.0,540.0,520.1,534.2,534.2,9382
2006-04-12,520.0,552.0,520.0,534.65,534.65,8081
2006-04-13,522.6,533.95,498.0,518.25,518.25,6300
2006-04-17,519.0,530.0,499.0,503.6,503.6,5492
2006-04-18,501.5,520.0,501.5,516.75,516.75,4197
2006-04-19,556.0,556.0,510.0,510.65,510.65,9142
2006-04-20,512.0,525.0,504.0,507.95,507.95,3640
2006-04-21,510.5,522.0,500.5,514.45,514.45,9112
2006-04-24,512.0,519.95,502.0,513.45,513.45,4424
2006-04-25,505.0,510.0,500.0,503.25,503.25,2789
2006-04-26,514.0,514.0,496.0,499.2,499.2,5451
2006-04-27,505.45,505.45,489.0,490.15,490.15,3987
2006-04-28,490.0,492.0,475.0,479.75,479.75,4643
2006-04-29,490.0,490.0,475.0,485.05,485.05,1148
2006-05-02,490.0,500.0,480.0,484.3,484.3,2538
2006-05-03,499.7,502.95,490.0,500.45,500.45,4397
2006-05-04,500.0,540.0,496.0,527.65,527.65,8978
2006-05-05,526.0,538.9,526.0,527.4,527.4,7486
2006-05-08,514.2,529.0,502.0,511.85,511.85,6126
2006-05-09,507.1,512.0,505.25,510.0,510.0,3106
2006-05-10,523.45,523.45,504.25,506.15,506.15,554
2006-05-11,505.0,510.0,499.25,499.6,499.6,5166
2006-05-12,510.0,510.0,491.0,498.1,498.1,2345
2006-05-15,499.0,499.0,464.45,484.1,484.1,7134
2006-05-16,499.9,500.0,450.8,473.5,473.5,5372
2006-05-17,480.0,490.5,480.0,489.35,489.35,15009
2006-05-18,490.0,490.0,448.0,454.35,454.35,29665
2006-05-19,448.0,449.95,416.0,440.2,440.2,35197
2006-05-22,412.0,440.0,412.0,435.5,435.5,12239
2006-05-23,402.1,469.0,402.1,440.1,440.1,8435
2006-05-24,430.0,440.0,412.0,416.9,416.9,1504
2006-05-25,353.05,467.8,353.05,463.35,463.35,8602
2006-05-26,480.0,480.0,435.05,445.35,445.35,3214
2006-05-29,489.0,489.0,441.2,474.15,474.15,4841
2006-05-30,490.0,490.0,456.55,480.25,480.25,2459
2006-05-31,480.0,480.0,445.0,453.5,453.5,9219
2006-06-01,436.0,452.9,425.0,426.15,426.15,1569
2006-06-02,423.0,440.0,390.1,432.35,432.35,3271
2006-06-05,448.0,449.0,417.0,417.9,417.9,307
2006-06-06,416.0,416.0,380.2,389.15,389.15,490
2006-06-07,396.0,410.0,312.0,348.05,348.05,6538
2006-06-08,344.0,345.0,278.5,298.45,298.45,17155
2006-06-09,290.05,356.5,290.0,338.45,338.45,5926
2006-06-12,326.1,326.1,300.0,306.6,306.6,2761
2006-06-13,300.0,334.0,280.0,300.05,300.05,6601
2006-06-14,299.0,321.95,280.0,289.75,289.75,1560
2006-06-15,302.0,314.0,292.1,309.3,309.3,2896
2006-06-16,325.0,345.0,300.0,322.1,322.1,2385
2006-06-19,340.0,386.55,315.0,383.35,383.35,19570
2006-06-20,395.0,445.0,370.1,399.0,399.0,28099
2006-06-21,397.0,410.0,389.0,396.3,396.3,3477
2006-06-22,400.0,408.0,376.0,391.85,391.85,1523
2006-06-23,374.65,382.5,367.5,371.45,371.45,1855
2006-06-25,400.0,400.0,385.0,393.65,393.65,152
2006-06-26,416.0,416.0,367.0,371.55,371.55,1155
2006-06-27,359.1,372.5,335.1,352.15,352.15,3740
2006-06-28,340.1,366.0,332.0,354.9,354.9,963
2006-06-29,366.0,404.0,366.0,394.55,394.55,33385
2006-06-30,414.7,420.0,399.5,412.2,412.2,59460
2006-07-03,415.0,415.0,400.0,400.5,400.5,1726
2006-07-04,414.0,415.0,400.0,400.0,400.0,927
2006-07-05,400.0,419.0,400.0,413.9,413.9,1860
2006-07-06,409.0,410.0,403.2,404.05,404.05,153
2006-07-07,405.0,405.0,381.2,396.05,396.05,1494
2006-07-10,400.0,400.0,381.6,381.9,381.9,712
2006-07-11,383.2,385.0,370.0,374.7,374.7,4353
2006-07-12,375.0,384.0,362.0,367.55,367.55,2187
2006-07-13,380.0,389.0,371.5,377.0,377.0,3103
2006-07-14,387.9,391.0,375.0,382.4,382.4,5136
2006-07-17,359.0,375.0,356.1,365.75,365.75,53760
2006-07-18,384.0,384.0,365.3,374.5,374.5,32047
2006-07-19,377.0,377.0,360.1,363.1,363.1,1239
2006-07-20,361.0,372.5,360.0,364.85,364.85,633
2006-07-21,367.0,367.0,344.5,349.95,349.95,1717
2006-07-24,342.1,349.0,342.1,348.3,348.3,237
2006-07-25,363.7,383.95,362.95,372.6,372.6,4275
2006-07-26,373.0,376.0,362.05,369.25,369.25,1750
2006-07-27,370.0,380.0,370.0,376.8,376.8,4052
2006-07-28,353.1,395.0,353.1,391.9,391.9,6144
2006-07-31,390.0,410.0,390.0,401.8,401.8,6641
2006-08-01,402.0,402.0,390.0,396.1,396.1,781
2006-08-02,398.95,400.0,389.0,391.15,391.15,1332
2006-08-03,391.25,391.25,382.15,382.2,382.2,1017
2006-08-04,386.0,390.0,382.5,385.5,385.5,534
2006-08-07,389.55,390.0,381.0,382.75,382.75,1155
2006-08-08,387.0,387.0,370.0,379.3,379.3,1726
2006-08-09,384.5,384.5,379.5,381.35,381.35,419
2006-08-10,388.9,388.9,379.0,379.85,379.85,1425
2006-08-11,389.8,389.8,380.0,385.95,385.95,1647
2006-08-14,380.4,390.0,380.4,387.25,387.25,374
2006-08-16,419.0,419.0,382.0,391.4,391.4,1677
2006-08-17,399.0,399.0,384.0,386.45,386.45,177
2006-08-18,387.0,387.6,375.5,375.5,375.5,501
2006-08-21,375.5,386.95,375.5,383.95,383.95,662
2006-08-22,382.0,384.4,375.0,378.15,378.15,662
2006-08-23,376.25,399.0,376.25,395.0,395.0,3079
2006-08-24,391.0,395.0,390.25,393.4,393.4,576
2006-08-25,393.25,393.5,393.0,393.4,393.4,255
2006-08-28,390.1,395.0,390.0,393.8,393.8,998
2006-08-29,390.1,394.35,390.0,390.0,390.0,2506
2006-08-30,390.2,393.0,390.0,390.0,390.0,17839
2006-08-31,390.0,393.5,390.0,390.45,390.45,1434
2006-09-01,390.1,393.0,390.1,391.95,391.95,580
2006-09-04,390.0,391.1,390.0,390.15,390.15,500
2006-09-05,390.1,390.3,390.0,390.1,390.1,7477
2006-09-06,391.0,391.0,390.0,390.05,390.05,921
2006-09-07,390.1,392.4,390.1,391.25,391.25,1390
2006-09-08,390.15,391.95,390.0,390.1,390.1,1903
2006-09-11,391.2,404.0,390.1,394.9,394.9,1067
2006-09-12,398.0,398.0,390.0,390.1,390.1,1202
2006-09-13,390.1,395.0,390.1,392.45,392.45,382
2006-09-14,393.9,395.0,391.25,393.6,393.6,1886
2006-09-15,390.1,392.1,390.1,391.3,391.3,857
2006-09-18,400.0,400.0,391.2,392.6,392.6,1050
2006-09-19,392.6,392.6,388.0,389.95,389.95,11660
2006-09-20,390.0,392.8,390.0,390.0,390.0,11861
2006-09-21,392.0,392.0,390.0,390.0,390.0,1060
2006-09-22,391.0,392.95,390.0,392.95,392.95,2090
2006-09-25,390.0,395.0,390.0,390.2,390.2,2588
2006-09-26,408.0,408.0,390.0,390.05,390.05,1323
2006-09-27,390.3,396.0,387.05,390.0,390.0,16656
2006-09-28,390.0,394.0,390.0,390.0,390.0,1205
2006-09-29,390.0,395.0,390.0,390.0,390.0,8259
2006-10-03,390.55,395.0,390.05,390.05,390.05,595
2006-10-04,398.0,398.0,390.0,390.0,390.0,403
2006-10-05,390.05,400.0,390.05,399.5,399.5,3989
2006-10-06,400.0,400.0,395.0,396.15,396.15,408
2006-10-09,390.0,404.95,390.0,392.8,392.8,813
2006-10-10,392.1,396.95,390.1,391.1,391.1,673
2006-10-11,391.0,394.95,390.0,390.0,390.0,1593
2006-10-12,390.25,391.75,390.0,390.2,390.2,355
2006-10-13,395.9,395.95,390.0,390.15,390.15,968
2006-10-16,390.3,399.0,390.0,390.0,390.0,852
2006-10-17,399.0,399.0,390.0,390.1,390.1,1580
2006-10-18,393.0,396.9,390.0,394.75,394.75,6592
2006-10-19,399.0,399.0,390.0,390.0,390.0,643
2006-10-20,390.05,399.9,390.05,395.55,395.55,202403
2006-10-21,400.0,400.0,392.0,396.3,396.3,538
2006-10-23,397.95,397.95,393.0,393.0,393.0,1563
2006-10-26,393.0,394.75,393.0,393.0,393.0,540
2006-10-27,391.0,394.85,390.0,390.0,390.0,2899
2006-10-30,390.1,394.9,390.0,390.0,390.0,932
2006-10-31,393.85,465.0,390.0,431.1,431.1,34391
2006-11-01,443.0,443.0,430.0,432.0,432.0,8139
2006-11-02,438.9,460.0,436.05,454.25,454.25,18321
2006-11-03,470.0,490.0,460.05,484.0,484.0,50642
2006-11-06,488.0,488.0,471.85,474.9,474.9,7458
2006-11-07,479.0,480.0,426.9,430.55,430.55,17056
2006-11-08,431.0,450.0,422.0,430.4,430.4,8091
2006-11-09,440.9,440.9,415.0,419.45,419.45,8891
2006-11-10,419.0,428.9,411.05,422.75,422.75,6949
2006-11-13,393.7,410.0,381.4,387.9,387.9,22847
2006-11-14,385.1,389.95,371.0,374.7,374.7,19644
2006-11-15,370.25,372.0,349.0,364.0,364.0,14503
2006-11-16,358.0,371.9,358.0,369.35,369.35,18352
2006-11-17,360.1,379.0,349.0,369.0,369.0,13971
2006-11-20,366.0,373.05,360.0,367.9,367.9,4441
2006-11-21,364.0,370.0,352.15,354.6,354.6,2018
2006-11-22,352.2,354.0,345.15,350.9,350.9,2717
2006-11-23,353.0,387.0,350.1,373.8,373.8,13197
2006-11-24,387.0,387.0,360.0,363.5,363.5,2531
2006-11-27,376.0,376.0,360.0,363.9,363.9,1644
2006-11-28,369.95,369.95,351.15,360.9,360.9,3525
2006-11-29,361.25,361.25,355.0,359.55,359.55,2534
2006-11-30,358.0,358.0,354.0,354.1,354.1,1376
2006-12-01,345.0,355.0,345.0,346.35,346.35,1666
2006-12-04,344.0,353.95,344.0,350.45,350.45,2591
2006-12-05,351.0,351.0,347.05,348.85,348.85,1116
2006-12-06,343.1,355.0,343.1,350.45,350.45,1080
2006-12-07,343.0,352.0,343.0,345.95,345.95,6094
2006-12-08,347.85,347.85,340.05,343.85,343.85,849
2006-12-11,344.0,347.0,340.0,345.6,345.6,3757
2006-12-12,345.0,349.9,345.0,346.1,346.1,3486
2006-12-13,345.0,346.0,345.0,345.85,345.85,5192
2006-12-14,345.05,353.55,345.05,350.15,350.15,4621
2006-12-15,342.1,349.8,342.1,347.1,347.1,4233
2006-12-18,351.0,352.5,347.0,350.1,350.1,1960
2006-12-19,388.15,390.0,350.0,350.4,350.4,3527
2006-12-20,357.0,357.0,350.0,355.05,355.05,2565
2006-12-21,352.0,368.95,350.0,363.95,363.95,16410
2006-12-22,366.0,369.0,365.0,367.5,367.5,26684
2006-12-26,368.65,368.65,355.0,362.1,362.1,17917
2006-12-27,351.0,366.0,351.0,360.25,360.25,16802
2006-12-28,362.1,366.0,360.55,364.4,364.4,27161
2006-12-29,365.1,369.7,360.0,366.15,366.15,20976
2007-01-02,369.0,370.0,360.0,360.8,360.8,2150
2007-01-03,370.0,372.0,364.0,370.05,370.05,46186
2007-01-04,370.5,371.9,370.0,370.35,370.35,20167
2007-01-05,370.0,382.9,370.0,381.65,381.65,42148
2007-01-08,376.5,382.0,375.0,378.45,378.45,69189
2007-01-09,373.65,380.5,373.5,379.85,379.85,30246
2007-01-10,376.0,380.0,374.0,376.6,376.6,58898
2007-01-11,361.0,375.9,361.0,375.0,375.0,19512
2007-01-12,384.8,384.8,366.25,368.4,368.4,8372
2007-01-15,370.0,379.0,366.05,375.2,375.2,26743
2007-01-16,414.0,414.0,385.0,392.4,392.4,36245
2007-01-17,398.9,399.95,383.05,384.65,384.65,7556
2007-01-18,390.0,402.95,380.0,394.75,394.75,10116
2007-01-19,390.0,397.0,375.55,385.4,385.4,3508
2007-01-22,392.0,395.0,385.0,390.5,390.5,4422
2007-01-23,380.5,393.95,380.0,392.75,392.75,1728
2007-01-24,385.0,390.3,385.0,388.55,388.55,672
2007-01-25,371.5,388.0,371.5,377.6,377.6,3361
2007-01-29,365.2,395.0,365.2,382.0,382.0,3704
2007-01-31,385.0,385.0,368.2,371.75,371.75,3261
2007-02-01,370.0,373.9,365.0,370.6,370.6,4326
2007-02-02,361.2,377.0,361.2,371.35,371.35,12287
2007-02-05,371.35,372.9,356.25,369.1,369.1,54236
2007-02-06,360.2,371.0,360.2,369.9,369.9,977
2007-02-07,370.0,382.9,361.1,367.85,367.85,20914
2007-02-08,369.1,379.0,361.3,366.65,366.65,6942
2007-02-09,380.0,440.0,380.0,432.5,432.5,172146
2007-02-12,433.8,448.0,404.35,431.75,431.75,72570
2007-02-13,429.8,450.0,415.05,433.1,433.1,37113
2007-02-14,431.85,431.85,412.7,417.95,417.95,15876
2007-02-15,424.0,430.0,418.1,425.2,425.2,17518
2007-02-19,422.0,428.0,412.0,424.5,424.5,34703
2007-02-20,415.1,427.9,415.1,424.15,424.15,13817
2007-02-21,429.0,429.8,418.05,425.15,425.15,30321
2007-02-22,426.4,427.0,412.05,421.95,421.95,3951
2007-02-23,423.0,439.0,417.05,420.35,420.35,15234
2007-02-26,439.0,439.0,420.0,426.65,426.65,3618
2007-02-27,416.35,427.95,416.35,426.05,426.05,3510
2007-02-28,400.0,420.0,392.1,403.25,403.25,5545
2007-03-01,400.0,409.95,385.0,396.3,396.3,5934
2007-03-02,405.05,415.7,386.6,414.65,414.65,4022
2007-03-05,390.0,400.0,375.1,395.65,395.65,19390
2007-03-06,385.0,405.0,385.0,401.7,401.7,10051
2007-03-07,401.0,402.0,362.55,380.05,380.05,3544
2007-03-08,375.05,400.0,375.05,397.55,397.55,2622
2007-03-09,399.0,409.95,382.3,403.0,403.0,9167
2007-03-12,405.0,409.0,380.1,405.15,405.15,6162
2007-03-13,409.8,409.8,398.0,406.75,406.75,2551
2007-03-14,412.0,412.0,397.5,408.85,408.85,4645
2007-03-15,402.7,405.0,392.2,397.8,397.8,2331
2007-03-16,394.0,411.0,394.0,407.15,407.15,3203
2007-03-19,395.0,413.0,395.0,408.75,408.75,1640
2007-03-20,403.0,434.95,402.1,425.0,425.0,8982
2007-03-21,425.0,432.0,409.85,425.35,425.35,4777
2007-03-22,417.0,421.0,412.0,416.7,416.7,1303
2007-03-23,415.25,420.0,410.0,416.55,416.55,2646
2007-03-26,415.0,421.0,407.05,414.5,414.5,4117
2007-03-28,413.0,424.1,412.0,420.55,420.55,20123
2007-03-29,415.0,428.0,413.0,421.75,421.75,6040
2007-03-30,420.0,430.0,420.0,425.05,425.05,5210
2007-04-02,405.0,425.4,405.0,421.8,421.8,21633
2007-04-03,420.0,425.0,418.0,423.9,423.9,3689
2007-04-04,420.25,420.25,408.0,412.55,412.55,1028
2007-04-05,402.0,411.0,402.0,407.65,407.65,678
2007-04-09,420.0,420.0,405.0,412.0,412.0,1294
2007-04-10,409.05,419.0,409.05,415.6,415.6,2073
2007-04-11,413.0,419.95,405.0,414.85,414.85,13082
2007-04-12,415.65,430.95,415.65,427.5,427.5,14248
2007-04-13,424.55,427.0,415.2,419.75,419.75,5035
2007-04-16,425.05,427.0,425.0,425.05,425.05,3035
2007-04-17,425.0,430.0,425.0,425.0,425.0,3684
2007-04-18,433.0,440.0,425.0,425.15,425.15,3607
