Date,Open,High,Low,Close,Adj Close,Volume
2020-09-29,3358.0,3372.0,3254.5,3294.75,3294.75,4643491
2020-09-30,3293.9,3343.85,3260.0,3278.6,3278.6,3603553
2020-10-01,3325.0,3460.0,3315.05,3442.8,3442.8,5382106
2020-10-05,3465.0,3519.0,3370.25,3382.9,3382.9,4207264
2020-10-06,3439.9,3480.0,3391.2,3474.3,3474.3,4758841
2020-10-07,3400.0,3400.0,3285.3,3331.15,3331.15,6571280
2020-10-08,3354.0,3388.0,3302.0,3326.45,3326.45,4461846
2020-10-09,3324.9,3418.45,3305.0,3317.9,3317.9,5684150
2020-10-12,3350.0,3379.4,3305.0,3327.2,3327.2,3204677
2020-10-13,3319.95,3340.0,3243.65,3272.6,3272.6,3777675
2020-10-14,3268.0,3382.35,3232.7,3372.05,3372.05,5304447
2020-10-15,3368.2,3370.0,3201.0,3214.75,3214.75,5268171
2020-10-16,3236.35,3269.45,3170.1,3231.35,3231.35,5076251
2020-10-19,3255.1,3294.7,3196.6,3267.2,3267.2,4206802
2020-10-20,3255.0,3289.5,3226.8,3262.15,3262.15,3252493
2020-10-21,3270.0,3295.0,3101.35,3232.85,3232.85,7536460
2020-10-22,3160.0,3345.0,3150.0,3314.45,3314.45,7085782
2020-10-23,3331.4,3356.8,3303.0,3316.9,3316.9,3204780
2020-10-26,3330.0,3330.0,3236.65,3293.9,3293.9,3546292
2020-10-27,3326.0,3465.0,3278.0,3453.25,3453.25,6020950
2020-10-28,3448.95,3489.9,3347.9,3370.8,3370.8,4649120
2020-10-29,3367.8,3432.0,3333.75,3380.05,3380.05,3780452
2020-10-30,3364.95,3391.0,3252.85,3309.0,3309.0,4287635
2020-11-02,3325.55,3447.4,3274.65,3419.8,3419.8,4288551
2020-11-03,3430.0,3520.0,3415.85,3490.8,3490.8,4446045
2020-11-04,3469.0,3569.95,3462.0,3561.45,3561.45,4371143
2020-11-05,3610.0,3750.0,3587.65,3736.9,3736.9,6332141
2020-11-06,3734.1,3827.3,3704.1,3780.75,3780.75,5744050
2020-11-09,3810.0,3878.7,3786.05,3865.0,3865.0,4149898
2020-11-10,3898.95,4243.95,3882.8,4208.55,4208.55,11421448
2020-11-11,4211.0,4429.55,4133.95,4268.8,4268.8,13896654
2020-11-12,4260.0,4325.0,4200.05,4298.3,4298.3,5590038
2020-11-13,4260.0,4410.0,4250.0,4376.05,4376.05,6088459
2020-11-14,4400.0,4435.0,4340.0,4374.8,4374.8,789479
2020-11-17,4398.7,4503.95,4345.0,4488.0,4488.0,5851523
2020-11-18,4475.0,4678.0,4464.0,4653.75,4653.75,7513019
2020-11-19,4628.9,4785.0,4512.55,4536.55,4536.55,8351005
2020-11-20,4571.95,4762.15,4515.25,4715.85,4715.85,8736410
2020-11-23,4769.0,4869.3,4733.55,4811.45,4811.45,7325039
2020-11-24,4835.0,4862.0,4770.0,4810.65,4810.65,4297385
2020-11-25,4822.0,4825.0,4675.0,4689.75,4689.75,4763321
2020-11-26,4655.0,4854.0,4640.0,4821.25,4821.25,6273208
2020-11-27,4859.0,4960.0,4785.15,4908.8,4908.8,12364707
2020-12-01,4951.2,4952.4,4825.25,4861.1,4861.1,4017427
2020-12-02,4864.0,4884.0,4785.0,4823.9,4823.9,3654970
2020-12-03,4865.0,4890.0,4817.0,4867.45,4867.45,2876844
2020-12-04,4870.0,4958.0,4815.0,4875.35,4875.35,3679378
2020-12-07,4870.0,4924.95,4815.0,4829.45,4829.45,3115124
2020-12-08,4850.0,4865.0,4775.0,4792.15,4792.15,2971076
2020-12-09,4820.0,4852.85,4791.2,4844.15,4844.15,1965992
2020-12-10,4850.0,4860.0,4785.0,4794.8,4794.8,1925963
2020-12-11,4805.0,4889.0,4805.0,4843.85,4843.85,2670019
2020-12-14,4857.5,4914.7,4848.0,4898.65,4898.65,1786348
2020-12-15,4889.95,5150.0,4868.85,5122.5,5122.5,5936796
2020-12-16,5199.0,5225.0,5120.0,5146.6,5146.6,3269184
2020-12-17,5139.85,5303.15,5101.6,5286.7,5286.7,3733152
2020-12-18,5250.0,5284.95,5165.0,5252.5,5252.5,3255043
2020-12-21,5228.0,5234.7,4905.2,5041.85,5041.85,3551570
2020-12-22,5070.0,5125.0,4826.35,5011.4,5011.4,5473521
2020-12-23,5000.0,5166.0,4970.35,5088.9,5088.9,3431457
2020-12-24,5138.95,5218.95,5106.0,5184.9,5184.9,2625559
2020-12-28,5184.9,5244.8,5175.0,5204.1,5204.1,1932606
2020-12-29,5225.0,5247.0,5167.5,5200.5,5200.5,1969529
2020-12-30,5200.5,5348.0,5174.0,5334.15,5334.15,3864700
2020-12-31,5335.0,5372.5,5272.0,5295.2,5295.2,2869212
